index,year,PICK,round,round_pick,TEAM,PLAYER,YEARS,TOTALS_G,TOTALS_MP,final_season,ADVANCED_WS,ADVANCED_WS/48,ADVANCED_BPM,ADVANCED_VORP,MVP_Votes,First_MVP,RotY_Votes,RotY,DPOY_Votes,First_DPOY,SMotY_Votes,First_SMotY,MIP_Votes,First_MIP,all_nba_votes,all_defense_votes,all_rookie_votes,all_first,all_second,all_third,all_races,def_first,def_second,mvp,rookie,retired,rookie_first,rookie_second,dcn_past_retirement,dcn_YEARS,dcn_TOTALS_G,dcn_TOTALS_MP,dcn_ADVANCED_WS,dcn_ADVANCED_WS/48,dcn_MVP_Votes,dcn_RotY_Votes,dcn_DPOY_Votes,dcn_SMotY_Votes,dcn_MIP_Votes,dcn_all_nba_votes,dcn_all_defense_votes,dcn_all_rookie_votes,pn_past_retirement,pn_YEARS,pn_TOTALS_G,pn_TOTALS_MP,pn_ADVANCED_WS,pn_ADVANCED_WS/48,pn_MVP_Votes,pn_RotY_Votes,pn_DPOY_Votes,pn_SMotY_Votes,pn_MIP_Votes,pn_all_nba_votes,pn_all_defense_votes,pn_all_rookie_votes,pn_YEARS_ma,dcn_YEARS_ma,pn_TOTALS_G_ma,dcn_TOTALS_G_ma,pn_TOTALS_MP_ma,dcn_TOTALS_MP_ma,pn_ADVANCED_WS_ma,dcn_ADVANCED_WS_ma,pn_ADVANCED_WS/48_ma,dcn_ADVANCED_WS/48_ma,pn_MVP_Votes_ma,dcn_MVP_Votes_ma,pn_RotY_Votes_ma,dcn_RotY_Votes_ma,pn_DPOY_Votes_ma,dcn_DPOY_Votes_ma,pn_SMotY_Votes_ma,dcn_SMotY_Votes_ma,pn_MIP_Votes_ma,dcn_MIP_Votes_ma,pn_all_nba_votes_ma,dcn_all_nba_votes_ma,pn_all_defense_votes_ma,dcn_all_defense_votes_ma,pn_all_rookie_votes_ma,dcn_all_rookie_votes_ma,rookie_first_ma,rookie_second_ma,dcn_past_retirement_ma,pn_past_retirement_ma,exists
589,2005,12,1,12,LAC,Yaroslav Korolev,2,34.0,168.0,2007,-0.1,-0.024,-5.2,-0.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-1.1458722179406686,-1.1753180754790613,-1.0156551172464492,-0.7429007686268035,-0.43395026789407326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.656755653415203,-1.5808960734698447,-1.4441839084171935,-1.1693782604518566,-1.6109361151525974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0289705906608122,0.021292749051426352,-0.15257572002082098,-0.11458289230380833,-0.287022001902997,-0.29273514703716064,-0.2931675189825852,-0.38861867917156345,-0.3855683160857036,0.0004272535097086472,0.0,0.0,0.0,0.0,0.0,0.0,0.06968211779354958,0.22015106996420433,0.0,0.0,0.0,0.0,0.0,0.0,-0.27618078866324164,-0.22029103215642332,0.0,0.2,0.6,0.6,1
649,2006,12,1,12,NOP,Hilton Armstrong,6,292.0,3378.0,2012,3.9,0.055,-4.1,-1.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,-0.09274799642685991,-0.15466078118283186,-0.4258165372679032,-0.4874659596436455,-0.13465903762538842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6065717419607572,-0.6517315470204041,-0.9977308170817882,-0.9420862393184528,-0.3236481347498765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34402576409714586,-0.13049503824273556,-0.4731014675169458,-0.2786436679603367,-0.6426823898042113,-0.44399169769110963,-0.5500075028633313,-0.4787362265292822,-0.46378328198359037,-0.09390999272323727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14882199069110677,-0.15176130251341727,0.0,0.0,0.6,0.4,1
709,2007,12,1,12,PHI,Thaddeus Young,17,1172.0,33012.0,2024,71.9,0.105,0.5,20.7,0.0,0,2.0,0,0.0,0,88.0,0,20.0,0,0.0,2.0,23.0,,,,,,,,second,True,False,True,1,1.7209070370796367,1.9339399303944866,1.9016560576479566,1.2689684529422216,0.4675032795564831,0.0,-0.5518572671738664,0.0,1.9131685889648775,-0.3645918359108098,0.0,-0.6750203623061327,0.4044479612363768,1,2.281434014538968,2.5175117990086955,3.1238239831155314,2.921878119949411,0.49109109335311124,0.0,-0.8247037117795096,0.0,1.6005111430705916,-0.09729374390185398,0.0,-0.5086571918364918,-0.4758200444683849,0.07604780048463237,0.12044203217468463,0.10096374766150706,0.11151347044498068,0.10855490849456047,-0.001951419049998604,0.22164890888457434,-0.10243555372580868,-0.22587942737751798,0.10215432287579873,0.0,0.0,-0.16494074235590192,-0.11037145343477328,0.0,0.0,0.3201022286141183,0.3826337177929755,-0.019458748780370797,-0.07291836718216196,0.0,0.0,-0.10173143836729837,-0.13500407246122653,-0.24398599958478373,-0.07087171026614193,0.0,0.2,0.6,0.4,1
769,2008,12,1,12,SAC,Jason Thompson,8,588.0,14819.0,2016,23.8,0.077,-2.6,-2.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.0,,,,,,,,none,True,False,False,1,-0.12330548922633265,0.22857126958482493,0.23431508485589267,-0.17813567756197313,0.01616904166908888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.975394701041483,0,-0.08147978623353445,0.41428666937120207,0.5935058863351494,0.18869156582023075,0.034837125615438114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6904519716581041,-0.23900737295170132,-0.0697001830572929,-0.13096724266153165,-0.016578326133805332,0.0032976812289422066,-0.03004649697072061,-0.013598332988498435,-0.18493695537191718,-0.3497197900491722,-0.0181431653090112,0.0,0.0,-0.16494074235590192,-0.11037145343477328,0.0,0.0,0.3201022286141183,0.3826337177929755,-0.019458748780370797,-0.07291836718216196,0.0,0.0,-0.10173143836729837,-0.13500407246122653,-0.2332544032252978,-0.11418934796102125,0.0,0.2,0.6,0.2,1
829,2009,12,1,12,CHA,Gerald Henderson,8,535.0,13854.0,2017,18.3,0.063,-1.8,0.6,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,-0.058721600278105364,0.1811764858366689,0.20212420777066054,-0.2582022057443505,-0.32865655821088197,0.0,0.0,0.0,0.0,-0.6627507527602677,0.0,0.0,0.0,0,-0.08147978623353445,0.22341178603081313,0.4592917950146928,-0.12383496323819936,-0.19328985825339845,0.0,0.0,0.0,0.0,-0.6648405833293359,0.0,0.0,0.0,-0.028970590660812194,0.060051946641533994,0.18451652678409236,0.2027417658308175,0.3469413877932784,0.17932473915203148,0.17505404455222667,-0.07954723172691021,-0.3203891778374646,-0.08271870850095443,0.0,0.0,-0.16494074235590192,-0.11037145343477328,0.0,0.0,0.3201022286141183,0.3826337177929755,-0.15242686544623799,-0.20546851773421554,0.0,0.0,-0.10173143836729837,-0.13500407246122653,-0.2332544032252978,-0.11418934796102125,0.0,0.2,0.8,0.2,1
889,2010,12,1,12,MEM,Xavier Henry,5,185.0,2905.0,2015,0.8,0.013,-4.4,-1.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-0.26560994271429544,-0.4469021951261779,-0.524845134296097,-0.7320345460160901,-0.4776975466607679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8691177198243687,-1.037082726594397,-1.0635165841227996,-1.1182375556968407,-1.0080290863563863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12855699605735466,0.23610440168680863,0.29327919615918197,0.34842494190139417,0.42307485265215716,0.2774867357421019,0.1852821855032299,-0.07737398720476751,-0.1998077720782224,-0.09146816425429335,0.0,0.0,-0.16494074235590192,-0.11037145343477328,0.0,0.0,0.3201022286141183,0.3826337177929755,-0.15242686544623799,-0.20546851773421554,0.0,0.0,-0.10173143836729837,-0.13500407246122653,-0.2332544032252978,-0.11418934796102125,0.0,0.2,0.8,0.2,1
949,2011,12,1,12,UTA,Alec Burks,14,791.0,17576.0,2025,31.7,0.087,-0.5,6.6,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,2.0,,,,,,,,none,True,False,False,1,1.3252265369779164,1.1032032536162004,0.7106980342578271,0.18540904199507086,0.22416327334321928,0.0,0.0,0.0,0.0,-0.42715441758319833,0.0,0.0,-0.5994655352742388,1,1.493796080948134,1.1453734866938239,0.9769548498278946,0.637593307558703,0.1977849712360356,0.0,0.0,0.0,0.0,-0.8675358831248652,0.0,0.0,-0.7575244489048913,0.548630560639133,0.5196993083677638,0.6527002029020276,0.5999977488612006,0.8180119860340938,0.504789650047248,0.501218094878661,0.05720101312297575,-0.09552115088103998,-0.019703702060571815,0.0,0.0,-0.16494074235590192,-0.11037145343477328,0.0,0.0,0.3201022286141183,0.3826337177929755,-0.325934042071211,-0.29089940125085517,0.0,0.0,-0.10173143836729837,-0.13500407246122653,-0.3847592930062761,-0.23408245501586902,0.0,0.2,0.8,0.4,1
1009,2012,12,1,12,HOU,Jeremy Lamb,10,573.0,11896.0,2022,26.8,0.108,0.6,7.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.8673229374104594,0.7716982590034158,0.40621297015499525,0.31133714300007037,0.5287011873684015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4436121694936884,0.3602654759729788,0.18696931749608744,0.35916058167028353,0.5399754470392906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18106619163007698,0.34898248843392843,0.22125093829488418,0.36754941458298646,0.23064105291020492,0.20570103254865568,-0.011325412777164456,-0.1343252488654545,-0.08574428014380411,-0.00746412049818812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3064752932908402,-0.21798103406869324,0.0,0.0,0.0,0.0,-0.2895952841125991,-0.3149720472631444,0.0,0.0,0.8,0.4,1
1069,2013,12,1,12,OKC,Steven Adams,12,796.0,20468.0,2026,63.7,0.149,0.5,12.9,0.0,0,1.0,0,3.0,0,0.0,0,34.0,0,2.0,3.0,65.0,,,,2018,,,,second,False,False,True,1,1.2019390700502934,1.3944758195928129,1.3672391611905186,1.5586853023671754,1.1467004745648965,0.0,-0.699391834712495,-0.502448456277427,0.0,-0.7513704151251955,-0.625391376980303,-0.5099150495197353,-0.09805739904088213,1,0.9687041252209112,1.1633805511598985,1.379179877909512,2.4559294766259328,1.2080616140837406,0.0,-0.8327758525147088,,0.0,0.47025309552562794,-0.9751950971629995,-0.48257220763974873,0.0875887644046281,0.3911029739209661,0.6140314002892536,0.37106971465262345,0.600730324584584,0.3877758512250774,0.43228584781558094,0.4421221693839759,0.21303894712037522,0.1489006175498564,0.21864216608097342,0.0,0.0,-0.16655517050294175,-0.139878366942499,,-0.10048969125548539,0.0,0.0,-0.21242467418571462,-0.3682551170937323,-0.19503901943259988,-0.1250782753960606,-0.09651444152794975,-0.10198300990394707,-0.13398713690005265,-0.1395045868630242,0.0,0.2,0.8,0.6,1
1129,2014,12,1,12,ORL,Dario Šarić,9,498.0,11120.0,2023,20.8,0.09,-0.8,3.4,0.0,0,266.0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,200.0,,,,,,,,first,True,True,False,1,0.5712597361058008,0.5649845740696875,0.33669948550456474,0.12483905072898863,0.3889581136970499,0.0,0.5647569220812686,0.0,0.0,-0.47877557139678706,0.0,0.0,1.26647072419513,1,0.18106619163007698,0.09015950898186234,0.0790417166000518,0.01822254997017796,0.2466693249222149,0.0,1.3063414423130566,0.0,0.0,-0.7864577632066535,0.0,0.0,1.8985456500678841,0.4436121694936884,0.7400276675660348,0.34441925924283334,0.6774919422311878,0.3117258355421492,0.45920090336236175,0.4705336720256514,0.28964719841504305,0.23689245418497906,0.3621651004625598,0.0,0.0,0.09471311795966957,-0.02692698252624528,,-0.10048969125548539,0.0,0.0,-0.2367481101611782,-0.3314600808210361,-0.19503901943259988,-0.1250782753960606,-0.09651444152794975,-0.10198300990394707,0.24572199311352416,0.1137895579760018,0.2,0.2,0.8,0.8,1
1189,2015,12,1,12,UTA,Trey Lyles,10,650.0,11970.0,2025,22.0,0.088,-1.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,26.0,,,,,,,,none,True,False,False,1,0.8339530186280022,1.1022133820020794,0.4511535704425648,0.1301949958684584,0.042238963758515845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5738243594531991,1,0.4436121694936884,0.637574268750525,0.19726138252998773,0.08641015631019903,0.21407975579809538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43557655812031254,0.7061581473572998,0.9599402598344943,0.6793506583118176,0.9873150576568392,0.5638814288727068,0.6544006443100941,0.7114632144270593,0.46209310679195276,0.4813142226158753,0.4661524025464166,0.0,0.0,0.09471311795966957,-0.02692698252624528,,-0.10048969125548539,0.0,0.0,-0.2367481101611782,-0.3314600808210361,-0.19503901943259988,-0.1250782753960606,-0.09651444152794975,-0.10198300990394707,0.15860668148946164,-0.0009753139146380096,0.2,0.2,1.0,1.0,1
1249,2016,12,1,12,UTA,Taurean Prince,10,590.0,14571.0,2026,15.2,0.05,-2.1,-0.2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,5.0,,,,,,,,none,False,False,False,1,1.471482731832704,1.4400733612680843,1.2626535794070288,0.10241501783321778,0.06420572333958151,0.0,0.0,0.0,0.0,-0.7237922428408773,0.0,0.0,-0.5523357451519783,1,0.4436121694936884,0.42148949515763184,0.5590135602755917,-0.2999862796165873,-0.4051220575601753,0.0,0.0,0.0,0.0,-0.8675358831248652,0.0,0.0,-0.7172809625568191,0.49612136506641064,0.989191498805452,0.5345738600045793,1.054689079187216,0.4802931709622461,0.7647917533399344,0.5239472969920012,0.4454943019595821,0.36073281685663316,0.43416089254568896,0.0,0.0,0.09471311795966957,-0.02692698252624528,,-0.10048969125548539,0.0,0.0,-0.2367481101611782,-0.390787645872572,-0.19503901943259988,-0.1250782753960606,-0.09651444152794975,-0.10198300990394707,0.1666553787590761,0.00845064410981411,0.2,0.2,1.0,1.0,1
1309,2017,12,1,12,DET,Luke Kennard,9,509.0,11781.0,2026,26.2,0.107,0.0,6.0,0.0,0,0.0,0,0.0,0,12.0,0,0.0,0,0.0,0.0,1.0,,,,,,,,none,False,False,False,1,1.208628116698551,1.2031815546860034,0.8224029104334135,0.6427922123016596,0.5804141796516334,0.0,0.0,0.0,-0.40347644319070064,0.0,0.0,0.0,-0.7593624001244644,1,0.18106619163007698,0.1297750508072261,0.17097489210556668,0.3250667785002729,0.5236806624772308,0.0,0.0,0.0,-0.4681767289254112,0.0,0.0,0.0,-0.7709389443542488,0.4436121694936884,1.0574525346630703,0.48847577497142874,1.1409857383237334,0.47709428588414193,0.8480297413956182,0.5171285363579992,0.5117853158198999,0.35747385994422126,0.44450349100233544,0.0,0.0,0.09471311795966957,-0.02692698252624528,,-0.10048969125548539,-0.09363534578508223,-0.08069528863814013,-0.2367481101611782,-0.390787645872572,-0.19503901943259988,-0.1250782753960606,-0.09651444152794975,-0.10198300990394707,0.012467589888226337,-0.1434218359150788,0.2,0.2,1.0,1.0,1
1369,2018,12,1,12,LAC,Miles Bridges,7,477.0,14777.0,2026,25.6,0.083,0.0,7.5,0.0,0,0.0,0,0.0,0,3.0,0,40.0,0,0.0,0.0,6.0,,,,,,,,none,False,False,False,1,0.4617962110867529,1.0094675131444213,1.3880076874311766,0.5532580559559337,0.25348186435057085,0.0,0.0,0.0,-0.5104152422068748,-0.32984876683109376,0.0,0.0,-0.8627789311088824,0,-0.34402576409714586,0.01452983822434974,0.5876644440186115,0.29097297533026245,0.13260583298779674,0.0,0.0,0.0,-0.7131529242933589,0.713487455280263,0.0,0.0,-0.7038664671074616,0.181066191630077,0.9094239628703621,0.258705632384319,1.0639840770340552,0.3187911991059619,0.8521834466437497,0.0841372360988651,0.31069986653765164,0.1423827037250325,0.2658597689594703,0.0,0.0,0.2612682884626113,0.11295138441625371,0.0,0.0,-0.236265930643754,-0.1827783370795151,-0.18810123821025113,-0.3064833162137516,0.0,0.0,0.0,0.0,-0.1458234564141916,-0.2963661423286788,0.2,0.0,1.0,0.8,1
1429,2019,12,1,12,CHA,P.J. Washington,7,428.0,13080.0,2026,15.7,0.058,-1.2,2.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,88.0,,,,,,,,second,False,False,True,1,0.9999974800641575,1.3856950002257717,1.803962214656877,0.6374924542603748,-0.06134707131493029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18789999117944836,0,-0.34402576409714586,-0.16193939354317968,0.3516423580384923,-0.27157477697491184,-0.2747637810636972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3961221597398495,0.0760478004846324,0.9951715116620334,0.20828585187931062,1.2281261622652722,0.37331132739364997,1.145635992474212,0.026177770709847135,0.4132305472439288,0.038096082527850086,0.17579873195707418,0.0,0.0,0.0,0.0,0.0,0.0,-0.236265930643754,-0.1827783370795151,-0.030809685568920452,-0.2107282019343942,0.0,0.0,0.0,0.0,-0.44630815447979855,-0.5120802889318152,0.0,0.2,1.0,0.6,1
1489,2020,12,1,12,SAC,Tyrese Haliburton,5,333.0,10998.0,2026,37.6,0.164,4.8,18.9,0.0,0,114.0,0,0.0,0,0.0,0,21.0,0,155.0,2.0,197.0,,,"2024,2025","2023,2024,2025",,,,first,False,True,False,1,0.3298138707586666,0.8444986606973154,1.5125373147637962,2.6247551554328643,1.5687030191834135,0.0,-0.5301394338711088,0.0,0.0,-0.3956241879718698,-0.14655164914299,-0.48554930516601336,1.7410885049302822,0,-0.8691177198243687,-0.5040736183985939,0.06207371749010805,0.9728490387304736,1.452483382514637,0.0,0.07937605056279126,0.0,0.0,-0.05675468394274814,1.0230841421129682,-0.5086571918364918,1.8583021637198118,-0.18649817737897903,0.8943436820881663,-0.020043725550513168,1.1765832180043192,0.34627379438567407,1.3579127413384584,0.20346554719390206,0.9121425791568101,0.2857768078711584,0.4810915430420537,0.0,0.0,0.01587521011255825,-0.10602788677422177,0.0,0.0,-0.236265930643754,-0.1827783370795151,-0.042160622357470076,-0.2898530395287682,0.20461682842259363,-0.029310329828598,-0.10173143836729837,-0.09710986103320267,0.01246758988822636,-0.04909771605511888,0.2,0.2,1.0,0.4,1
1549,2021,12,1,12,SAS,Joshua Primo,3,56.0,1068.0,2024,-0.2,-0.011,-5.3,-0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,-0.8307764632579652,-1.2452935772532534,-0.9209299025101372,-1.0241318943530264,-0.7421789721701922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3942096755515916,-1.5016649898191172,-1.3190101444913789,-1.1750605609801916,-1.3991039158458205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5540625463880351,0.4338918430700325,-0.404674622545863,0.6395098303000516,-0.029330946567720062,0.9211960449550254,0.028450690921181153,0.6868331967195611,0.0869804362140294,0.319814603940099,0.0,0.0,0.01587521011255825,-0.10602788677422177,0.0,0.0,-0.236265930643754,-0.1827783370795151,0.13134655426750297,-0.1450945909605927,0.20461682842259363,-0.029310329828598,-0.10173143836729837,-0.09710986103320267,0.15592378239959018,0.06136943297527677,0.2,0.2,1.0,0.2,1
1609,2022,12,1,12,OKC,Jalen Williams,4,240.0,7472.0,2026,22.7,0.146,2.1,7.8,0.0,0,241.0,0,0.0,0,0.0,0,81.0,0,73.0,79.0,199.0,,,2025,2025,,2025,,first,False,True,False,1,0.5284229075567873,1.0883773679938114,1.663842610565512,2.6472870138249767,1.3636867495926759,0.0,0.38563319271588054,0.0,0.0,-0.7156698870508295,0.7071067811865476,0.2530542184911232,1.389824927305643,0,-1.1316636976879801,-0.8390050174675783,-0.42832927317924974,0.12618626000854463,1.1591772603975612,0.0,1.1045379239330788,0.0,0.0,2.375588913603603,-0.04788904494996878,1.4998865913127324,1.8851311546185265,-0.8166085242516464,0.29785080124167973,-0.5984306362008238,0.6165489929616133,-0.14919177962468336,1.0894839849814448,-0.011325412777164496,1.0877321570242244,0.2140797557980955,0.4764691179283075,0.0,0.0,0.236782794899174,-0.028901248231045663,0.0,0.0,-0.14263058485867178,-0.10208304844137497,0.6064643369882236,-0.2882285683707586,0.19503901943259988,0.11211102640871151,0.1982458798952481,-0.046499017334978035,0.6871378021941453,0.4912068984612983,0.4,0.2,1.0,0.0,1
1667,2023,12,1,12,OKC,Dereck Lively II,3,98.0,2242.0,2026,8.7,0.187,1.6,2.0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,119.0,,,,,,,,second,False,False,True,1,0.4356368342070177,-0.2793800310774379,0.010218559036896554,1.3161607743563057,2.332914668960714,0.0,-0.554900835742614,0.0,0.0,0.0,0.0,0.0,0.717492848371202,0,-1.3942096755515916,-1.350405648304092,-1.1557279235481497,-0.6693358139583684,1.8272634274420114,0.0,-0.8327758525147088,0.0,0.0,0.0,0.0,0.0,0.8119715186699304,-1.0266453065425356,0.2926189258657327,-0.8714177335065122,0.3587794841172415,-0.49787025313803557,0.8139261593025889,-0.2033871706348907,1.2403127007042989,0.5530112746889384,0.8923556788503362,0.0,0.0,0.07022762439623224,-0.13988141537956844,0.0,0.0,0.0,0.0,0.46376684593217093,-0.22225881500453984,0.19503901943259988,0.11211102640871151,0.1982458798952481,-0.046499017334978035,0.9903053993496236,0.8072612543573152,0.4,0.4,1.0,0.0,1
1725,2024,12,1,12,OKC,Nikola Topić,0,,,2026,,,,,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9578401537231065,0.0926194298529012,,0.0816404840720871,,0.4531337163712136,,1.112814209852224,,0.9046250931133223,0.0,0.0,0.07022762439623224,-0.13988141537956844,0.0,0.0,0.0,0.0,0.46376684593217093,-0.22225881500453984,0.19503901943259988,0.11211102640871151,0.1982458798952481,-0.046499017334978035,0.9110809674016537,0.7696812561214255,0.4,0.2,0.8,0.0,1
12,1995,13,1,13,SAC,Corliss Williamson,12,822.0,18749.0,2007,34.7,0.089,-2.0,-0.1,0.0,0,0.0,0,0.0,0,151.0,2002,25.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,1,0.7933637786078851,0.987786899623106,0.6655433206173381,0.23563945409361212,0.37470964873061857,0.0,0.0,0.0,0.3426011450007002,1.3458337891795096,0.0,0.0,0.0,1,0.7687941129586264,0.9973293965661932,0.5784912612888938,0.19588415513291937,0.17592480276347275,0.0,0.0,0.0,0.46805331348368195,1.1175360789649182,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
70,1996,13,1,13,CHA,Kobe Bryant,20,1346.0,48637.0,2016,172.7,0.17,4.6,80.1,5185.0,2008,0.0,0,134.0,0,31.0,0,5.0,0,6782.0,424.0,15.0,"2002,2003,2004,2006,2007,2009,2010,2011,2012,2013","2000,2001","1999,2005","1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2009,2010,2011,2012,2013","2000,2003,2004,2006,2007,2008,2009,2010,2011","2001,2002,2012","2000,2001,2002,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013",second,True,False,True,1,2.0011219163064857,2.080589111090551,2.5523431235050884,3.301931832551163,1.6281646533833234,2.0052798993152967,0.0,-0.31276446189532153,0.9190792014333116,-0.2995586453249232,3.000548727156344,2.1817122255302124,-0.49403589667565745,1,2.4162100692985407,2.508900753490659,3.225532936998876,4.0576003563247545,1.8328909683264174,1.1544854865152407,0.0,0.7071067811865475,-0.3263794675352973,-1.4287486579171738,1.7755339609954668,2.4607170959025084,-0.5855972291996198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
128,1997,13,1,13,CLE,Derek Anderson,11,615.0,17975.0,2008,43.9,0.117,1.0,13.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,25.0,,,,,,,,second,True,False,True,1,0.7266863575870824,0.5983944719692718,0.7862269243118781,0.5715268407252573,0.7581089063199793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13446700396069253,1,0.5628671184161372,0.40020101701778793,0.5099416675723679,0.4533319018790416,0.7487032303654784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.448881922771693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
185,1998,13,1,13,ORL,Keon Clark,6,353.0,7971.0,2004,18.2,0.11,-0.7,2.6,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,1.0,0.0,,,,,,,,none,True,False,False,0,-0.3752959277443249,-0.22107959616540723,-0.24780010145847484,-0.1669849473744331,0.15532626640521432,0.0,0.0,0.0,-0.6315853538940893,0.0,0.0,-0.5666666666666667,0.0,0,-0.46676785429630924,-0.35558466144444484,-0.37606625948205724,-0.2658427819661045,0.6055086234649769,0.0,0.0,0.0,-0.524987662790042,0.0,0.0,-0.40180151961281935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243,1999,13,1,13,OKC,Corey Maggette,14,827.0,23358.0,2013,62.2,0.128,0.3,13.3,0.0,0,0.0,0,0.0,0,12.0,0,15.0,0,2.0,0.0,4.0,,,,"2004,2005",,,,none,True,False,False,1,1.1389666590060048,0.9384382784970758,0.8699226231343816,0.8411021550469497,0.8751072771000966,0.0,0.0,0.0,-0.717182152655925,-0.15078073310131396,-0.8442422803840848,0.0,-1.1568624283801174,1,1.180648102043605,1.0117527873765413,0.9866890357584905,0.965429050297959,0.973723326923409,0.0,0.0,0.0,-0.45216465786330234,-0.15560628947612776,-0.5622374794731829,0.0,-0.7359840662703393,0.89235030968412,0.8569685567526266,0.9125198586013473,0.8768258330029195,0.9849177284273143,0.9252471780220424,1.0812805363337141,0.9566430670085098,0.8673501903687508,0.7582833503878464,0.23089709730304814,0.40105597986305935,0.0,0.0,0.1414213562373095,-0.0625528923790643,-0.16709569494099194,-0.017417432023200497,-0.09336377368567665,0.17909888215065448,0.2426592963044568,0.4312612893544518,0.4117831152579378,0.32300911177270913,-0.3540926436483304,-0.3032862642190165,0.0,0.4,0.8,0.8,1
301,2000,13,1,13,ORL,Courtney Alexander,3,187.0,4067.0,2003,4.1,0.048,-3.7,-1.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,,,,,,,none,True,False,False,0,-0.8984074006045499,-0.5816551300907807,-0.4619868684042948,-0.5549662989924468,-0.03111561956749525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.084548837923777,-0.8344412363479969,-0.7218254505276865,-0.6604094373052702,-0.662786466225178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216817195076393,0.5186143209101396,0.5461657320185094,0.562937427060142,0.724854386063998,0.6997411402177157,0.910021817846076,0.7985219163912979,0.6996079365710207,0.6771182967282237,0.23089709730304814,0.40105597986305935,0.0,0.0,0.1414213562373095,-0.0625528923790643,-0.2607063576377283,-0.08593766102334054,-0.31687098947866027,-0.09006787568524743,0.2426592963044568,0.4312612893544518,0.4117831152579378,0.32300911177270913,-0.3540926436483304,-0.3032862642190165,0.0,0.4,0.6,0.6,1
